id,sentence,pos_triplet,neg_triplet,pos_image_id,neg_image_id,neg_value,sentence_id
4655,a man is cutting a paper.,"man,cut,paper","('man', 'read', 'paper')",2386460,2409513,verb,102
4656,a man is cutting a paper.,"man,cut,paper","('man', 'read', 'paper')",2386460,2400992,verb,102
4657,a man is reading a paper.,"man,read,paper","('man', 'cut', 'paper')",2382534,2386460,verb,204
4658,a man is reading a paper.,"man,read,paper","('man', 'cut', 'paper')",2409513,2386460,verb,204
4659,a man is reading a paper.,"man,read,paper","('man', 'cut', 'paper')",2400992,2386460,verb,204
4660,a cat is sniffing the food.,"cat,sniff,food","('cat', 'eat', 'food')",2398204,2341831,verb,154
4661,a cat is sniffing the food.,"cat,sniff,food","('cat', 'eat', 'food')",2398204,2391112,verb,154
4662,a cat is sniffing the food.,"cat,sniff,food","('cat', 'eat', 'food')",2398204,2381669,verb,154
4663,a cat is sniffing the food.,"cat,sniff,food","('cat', 'eat', 'food')",2398204,2403331,verb,154
4664,a cat is eating the food.,"cat,eat,food","('cat', 'sniff', 'food')",2341831,2398204,verb,199
4665,a cat is eating the food.,"cat,eat,food","('cat', 'sniff', 'food')",2391112,2398204,verb,199
4666,a cat is eating the food.,"cat,eat,food","('cat', 'sniff', 'food')",2381669,2398204,verb,199
4667,a cat is eating the food.,"cat,eat,food","('cat', 'sniff', 'food')",2403331,2398204,verb,199
4668,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2367403,2320772,verb,127
4669,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2367403,1160161,verb,127
4670,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2367403,2350696,verb,127
4671,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2390847,2320772,verb,127
4672,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2390847,1160161,verb,127
4673,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2390847,2350696,verb,127
4674,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2335360,2320772,verb,127
4675,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2335360,1160161,verb,127
4676,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2335360,2350696,verb,127
4677,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2382064,2320772,verb,127
4678,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2382064,1160161,verb,127
4679,a man is eating the food.,"man,eat,food","('man', 'cook', 'food')",2382064,2350696,verb,127
4680,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",2320772,2367403,verb,52
4681,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",2320772,2390847,verb,52
4682,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",2320772,2335360,verb,52
4683,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",2320772,2382064,verb,52
4684,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",1160161,2367403,verb,52
4685,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",1160161,2390847,verb,52
4686,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",1160161,2335360,verb,52
4687,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",1160161,2382064,verb,52
4688,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",2350696,2367403,verb,52
4689,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",2350696,2390847,verb,52
4690,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",2350696,2335360,verb,52
4691,a man is cooking the food.,"man,cook,food","('man', 'eat', 'food')",2350696,2382064,verb,52
4692,a woman is eating the food.,"woman,eat,food","('woman', 'cook', 'food')",2406883,2393979,verb,42
4693,a woman is eating the food.,"woman,eat,food","('woman', 'cook', 'food')",2363791,2393979,verb,42
4694,a woman is eating the food.,"woman,eat,food","('woman', 'cook', 'food')",2316542,2393979,verb,42
4695,a woman is cooking the food.,"woman,cook,food","('woman', 'eat', 'food')",2393979,2406883,verb,143
4696,a woman is cooking the food.,"woman,cook,food","('woman', 'eat', 'food')",2393979,2363791,verb,143
4697,a woman is cooking the food.,"woman,cook,food","('woman', 'eat', 'food')",2393979,2316542,verb,143
4698,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2390802,2385166,verb,136
4699,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2390802,2417403,verb,136
4700,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2390802,2402671,verb,136
4701,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2390802,2349589,verb,136
4702,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2390325,2385166,verb,136
4703,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2390325,2417403,verb,136
4704,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2390325,2402671,verb,136
4705,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2390325,2349589,verb,136
4706,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2332707,2385166,verb,136
4707,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2332707,2417403,verb,136
4708,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2332707,2402671,verb,136
4709,a man is flying a kite.,"man,flying,kite","('man', 'carry', 'kite')",2332707,2349589,verb,136
4710,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2385166,2390802,verb,273
4711,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2385166,2390325,verb,273
4712,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2385166,2332707,verb,273
4713,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2417403,2390802,verb,273
4714,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2417403,2390325,verb,273
4715,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2417403,2332707,verb,273
4716,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2402671,2390802,verb,273
4717,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2402671,2390325,verb,273
4718,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2402671,2332707,verb,273
4719,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2349589,2390802,verb,273
4720,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2349589,2390325,verb,273
4721,a man is carrying a kite.,"man,carry,kite","('man', 'flying', 'kite')",2349589,2332707,verb,273
4722,a man is swinging a bat.,"man,swing,bat","('man', 'clean', 'bat')",2372458,2386814,verb,119
4723,a man is swinging a bat.,"man,swing,bat","('man', 'clean', 'bat')",2403749,2386814,verb,119
4724,a man is swinging a bat.,"man,swing,bat","('man', 'clean', 'bat')",2397072,2386814,verb,119
4725,a man is cleaning a bat.,"man,clean,bat","('man', 'swing', 'bat')",2386814,2372458,verb,16
4726,a man is cleaning a bat.,"man,clean,bat","('man', 'swing', 'bat')",2386814,2403749,verb,16
4727,a man is cleaning a bat.,"man,clean,bat","('man', 'swing', 'bat')",2386814,2397072,verb,16
4728,a man is hitting a baseball.,"man,hit,baseball","('man', 'play', 'baseball')",2324008,2355678,verb,1
4729,a man is hitting a baseball.,"man,hit,baseball","('man', 'play', 'baseball')",2324008,2382878,verb,1
4730,a man is hitting a baseball.,"man,hit,baseball","('man', 'catch', 'baseball')",2324008,2388080,verb,1
4731,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2324008,2396050,verb,1
4732,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2324008,2402148,verb,1
4733,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2324008,2348480,verb,1
4734,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2324008,2369491,verb,1
4735,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2324008,2414770,verb,1
4736,a man is hitting a baseball.,"man,hit,baseball","('man', 'play', 'baseball')",2330087,2355678,verb,1
4737,a man is hitting a baseball.,"man,hit,baseball","('man', 'play', 'baseball')",2330087,2382878,verb,1
4738,a man is hitting a baseball.,"man,hit,baseball","('man', 'catch', 'baseball')",2330087,2388080,verb,1
4739,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2330087,2396050,verb,1
4740,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2330087,2402148,verb,1
4741,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2330087,2348480,verb,1
4742,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2330087,2369491,verb,1
4743,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2330087,2414770,verb,1
4744,a man is hitting a baseball.,"man,hit,baseball","('man', 'play', 'baseball')",2379957,2355678,verb,1
4745,a man is hitting a baseball.,"man,hit,baseball","('man', 'play', 'baseball')",2379957,2382878,verb,1
4746,a man is hitting a baseball.,"man,hit,baseball","('man', 'catch', 'baseball')",2379957,2388080,verb,1
4747,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2379957,2396050,verb,1
4748,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2379957,2402148,verb,1
4749,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2379957,2348480,verb,1
4750,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2379957,2369491,verb,1
4751,a man is hitting a baseball.,"man,hit,baseball","('man', 'throw', 'baseball')",2379957,2414770,verb,1
4752,a man is catching a baseball.,"man,catch,baseball","('man', 'play', 'baseball')",2388080,2355678,verb,122
4753,a man is catching a baseball.,"man,catch,baseball","('man', 'play', 'baseball')",2388080,2382878,verb,122
4754,a man is catching a baseball.,"man,catch,baseball","('man', 'hit', 'baseball')",2388080,2324008,verb,122
4755,a man is catching a baseball.,"man,catch,baseball","('man', 'hit', 'baseball')",2388080,2330087,verb,122
4756,a man is catching a baseball.,"man,catch,baseball","('man', 'hit', 'baseball')",2388080,2379957,verb,122
4757,a man is catching a baseball.,"man,catch,baseball","('man', 'throw', 'baseball')",2388080,2396050,verb,122
4758,a man is catching a baseball.,"man,catch,baseball","('man', 'throw', 'baseball')",2388080,2402148,verb,122
4759,a man is catching a baseball.,"man,catch,baseball","('man', 'throw', 'baseball')",2388080,2348480,verb,122
4760,a man is catching a baseball.,"man,catch,baseball","('man', 'throw', 'baseball')",2388080,2369491,verb,122
4761,a man is catching a baseball.,"man,catch,baseball","('man', 'throw', 'baseball')",2388080,2414770,verb,122
4762,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2396050,2355678,verb,34
4763,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2396050,2382878,verb,34
4764,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2396050,2324008,verb,34
4765,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2396050,2330087,verb,34
4766,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2396050,2379957,verb,34
4767,a man is throwing a baseball.,"man,throw,baseball","('man', 'catch', 'baseball')",2396050,2388080,verb,34
4768,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2402148,2355678,verb,34
4769,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2402148,2382878,verb,34
4770,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2402148,2324008,verb,34
4771,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2402148,2330087,verb,34
4772,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2402148,2379957,verb,34
4773,a man is throwing a baseball.,"man,throw,baseball","('man', 'catch', 'baseball')",2402148,2388080,verb,34
4774,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2348480,2355678,verb,34
4775,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2348480,2382878,verb,34
4776,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2348480,2324008,verb,34
4777,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2348480,2330087,verb,34
4778,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2348480,2379957,verb,34
4779,a man is throwing a baseball.,"man,throw,baseball","('man', 'catch', 'baseball')",2348480,2388080,verb,34
4780,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2369491,2355678,verb,34
4781,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2369491,2382878,verb,34
4782,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2369491,2324008,verb,34
4783,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2369491,2330087,verb,34
4784,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2369491,2379957,verb,34
4785,a man is throwing a baseball.,"man,throw,baseball","('man', 'catch', 'baseball')",2369491,2388080,verb,34
4786,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2414770,2355678,verb,34
4787,a man is throwing a baseball.,"man,throw,baseball","('man', 'play', 'baseball')",2414770,2382878,verb,34
4788,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2414770,2324008,verb,34
4789,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2414770,2330087,verb,34
4790,a man is throwing a baseball.,"man,throw,baseball","('man', 'hit', 'baseball')",2414770,2379957,verb,34
4791,a man is throwing a baseball.,"man,throw,baseball","('man', 'catch', 'baseball')",2414770,2388080,verb,34
4792,a man is catching a frisbee.,"man,catch,frisbee","('man', 'chase', 'frisbee')",2372145,2399915,verb,111
4793,a man is catching a frisbee.,"man,catch,frisbee","('man', 'chase', 'frisbee')",2372145,2415899,verb,111
4794,a man is catching a frisbee.,"man,catch,frisbee","('man', 'chase', 'frisbee')",2372145,2395862,verb,111
4795,a man is catching a frisbee.,"man,catch,frisbee","('man', 'throw', 'frisbee')",2372145,2369092,verb,111
4796,a man is catching a frisbee.,"man,catch,frisbee","('man', 'throw', 'frisbee')",2372145,2365287,verb,111
4797,a man is catching a frisbee.,"man,catch,frisbee","('man', 'throw', 'frisbee')",2372145,2407317,verb,111
4798,a man is catching a frisbee.,"man,catch,frisbee","('man', 'throw', 'frisbee')",2372145,2390835,verb,111
4799,a man is catching a frisbee.,"man,catch,frisbee","('man', 'hold', 'frisbee')",2372145,2383721,verb,111
4800,a man is catching a frisbee.,"man,catch,frisbee","('man', 'chase', 'frisbee')",2376603,2399915,verb,111
4801,a man is catching a frisbee.,"man,catch,frisbee","('man', 'chase', 'frisbee')",2376603,2415899,verb,111
4802,a man is catching a frisbee.,"man,catch,frisbee","('man', 'chase', 'frisbee')",2376603,2395862,verb,111
4803,a man is catching a frisbee.,"man,catch,frisbee","('man', 'throw', 'frisbee')",2376603,2369092,verb,111
4804,a man is catching a frisbee.,"man,catch,frisbee","('man', 'throw', 'frisbee')",2376603,2365287,verb,111
4805,a man is catching a frisbee.,"man,catch,frisbee","('man', 'throw', 'frisbee')",2376603,2407317,verb,111
4806,a man is catching a frisbee.,"man,catch,frisbee","('man', 'throw', 'frisbee')",2376603,2390835,verb,111
4807,a man is catching a frisbee.,"man,catch,frisbee","('man', 'hold', 'frisbee')",2376603,2383721,verb,111
4808,a man is catching a frisbee.,"man,catch,frisbee","('man', 'chase', 'frisbee')",2414814,2399915,verb,111
4809,a man is catching a frisbee.,"man,catch,frisbee","('man', 'chase', 'frisbee')",2414814,2415899,verb,111
4810,a man is catching a frisbee.,"man,catch,frisbee","('man', 'chase', 'frisbee')",2414814,2395862,verb,111
4811,a man is catching a frisbee.,"man,catch,frisbee","('man', 'throw', 'frisbee')",2414814,2369092,verb,111
